2022-05-27 16:54:57.605343	https://www.encodeproject.org/report/?type=Experiment&status=released&internal_tags=RushAD&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR929TOD/	ENCSR929TOD	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE188132	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF510PHB/,/files/ENCFF513SNO/,/files/ENCFF332DMK/,/files/ENCFF602SCZ/,/files/ENCFF218TQB/,/files/ENCFF842BZX/,/files/ENCFF099EZY/,/files/ENCFF806WUL/,/files/ENCFF016EOA/,/files/ENCFF385OAX/,/files/ENCFF217HUZ/,/files/ENCFF664JCL/,/files/ENCFF732RMC/,/files/ENCFF388BBB/		ENCBS788LTG	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/7cf5134f-81ee-42f5-a38b-f7ccc75c0369/,/replicates/8098ffa1-3f89-434b-8f83-eee32d44464e/				
/experiments/ENCSR534WQA/	ENCSR534WQA	ChIP-seq	Control ChIP-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE187584	Control ChIP-seq on middle frontal area 46 tissue female adult (88 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF819UXB/,/files/ENCFF651MRW/,/files/ENCFF417QPY/,/files/ENCFF608DDO/,/files/ENCFF307ECS/,/files/ENCFF145CLI/,/files/ENCFF721LTR/,/files/ENCFF178ECL/,/files/ENCFF180SSW/,/files/ENCFF375JDY/		ENCBS995IIS	1	1,2		Homo sapiens	adult	88 years												/replicates/fbd4eae4-d1ee-4bb4-94cb-69b549b349b6/,/replicates/b9b4c9a5-9709-4d61-97d7-cc95e8b5cace/				
/experiments/ENCSR706PAK/	ENCSR706PAK	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (79 years)	middle frontal area 46		H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (79 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF032VAU/,/files/ENCFF330MAT/,/files/ENCFF641BYR/,/files/ENCFF835ISV/,/files/ENCFF771BFI/,/files/ENCFF066BUE/,/files/ENCFF044SMX/,/files/ENCFF277HOK/,/files/ENCFF981CDZ/,/files/ENCFF832VNW/,/files/ENCFF065BOJ/,/files/ENCFF503RVN/,/files/ENCFF107LSH/,/files/ENCFF079QBO/	/disease-series/ENCSR212ASC/	ENCBS246FGU,ENCBS836MZE	1,2	1,2	ENCAB009VWX	Homo sapiens	adult	79 years												/replicates/ee55a003-d09d-4155-8dd6-fda09315b026/,/replicates/fd12b008-036e-43e8-a850-3c4218cbe6a4/,/replicates/f34aa597-a602-479d-8484-239a510beeff/,/replicates/b7305f0b-e4d6-4ecf-8525-76873d1fbf34/				
/experiments/ENCSR822GDF/	ENCSR822GDF	DNase-seq	DNase-seq				Homo sapiens posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE188046		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF392KXC/,/files/ENCFF329NSO/,/files/ENCFF956JJG/,/files/ENCFF304WCW/,/files/ENCFF607QXU/,/files/ENCFF984AFR/,/files/ENCFF584LCX/,/files/ENCFF291PWI/,/files/ENCFF763LIH/,/files/ENCFF419QCP/,/files/ENCFF089CWQ/,/files/ENCFF734RVH/,/files/ENCFF670TZZ/,/files/ENCFF382WTH/,/files/ENCFF691UUG/,/files/ENCFF336RWJ/		ENCBS277QGW	1	1		Homo sapiens	adult	90 or above years												/replicates/e97d191d-a37c-4e56-a7de-542785f70ea5/				
/experiments/ENCSR580RIQ/	ENCSR580RIQ	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187527	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF551TJR/,/files/ENCFF105FFU/,/files/ENCFF661OCL/,/files/ENCFF971WNA/,/files/ENCFF139WGA/,/files/ENCFF111DCY/,/files/ENCFF052SPY/,/files/ENCFF403WQW/,/files/ENCFF302HBF/,/files/ENCFF167SPI/,/files/ENCFF462MRQ/,/files/ENCFF350LHB/,/files/ENCFF778SMF/,/files/ENCFF834IHE/		ENCBS498VBI	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/038f2fa7-a18c-4b6e-a5c5-47c3ab311677/,/replicates/f97f5ed2-5220-4eff-8fec-96eaee5c13ff/				
/experiments/ENCSR379DNM/	ENCSR379DNM	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187374	H3K27ac ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with mild cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF201JCK/,/files/ENCFF485QKT/,/files/ENCFF954EQC/,/files/ENCFF053RIQ/,/files/ENCFF463XGR/,/files/ENCFF297HSO/,/files/ENCFF898GEA/,/files/ENCFF599MBM/,/files/ENCFF474VLR/,/files/ENCFF280YLT/,/files/ENCFF936JXA/,/files/ENCFF677PBK/,/files/ENCFF405EOD/,/files/ENCFF582AWC/		ENCBS173HMY	1	1,2	ENCAB101KHB	Homo sapiens	adult	90 or above years												/replicates/2729e4a0-aab7-4745-9ac7-3b0be4225617/,/replicates/127301b8-bea1-4de2-ad58-93e896478df3/				
/experiments/ENCSR443JIO/	ENCSR443JIO	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE187736	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (86 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF371BEK/,/files/ENCFF305ZYR/,/files/ENCFF506ESV/,/files/ENCFF212WHX/,/files/ENCFF117WLY/,/files/ENCFF230AWZ/,/files/ENCFF794NYX/,/files/ENCFF026ASQ/,/files/ENCFF957SHQ/,/files/ENCFF048TPB/,/files/ENCFF220GPW/,/files/ENCFF855GAM/,/files/ENCFF517KMW/,/files/ENCFF876KGY/		ENCBS797LUE	1	1,2	ENCAB140BWE	Homo sapiens	adult	86 years												/replicates/fcf87c3a-512b-4815-8f9c-51152d70f1d5/,/replicates/c0d5b8eb-9b98-486a-b354-f56df096ddf2/				
/experiments/ENCSR417AQU/	ENCSR417AQU	ChIP-seq	Control ChIP-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187511	Control ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with mild cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF539HOQ/,/files/ENCFF976XKW/,/files/ENCFF192ECW/,/files/ENCFF970CIW/,/files/ENCFF489XJV/,/files/ENCFF807HUQ/,/files/ENCFF888PQC/,/files/ENCFF637HRS/,/files/ENCFF622LOR/,/files/ENCFF720SFT/,/files/ENCFF913DLI/,/files/ENCFF200OGG/,/files/ENCFF866KCI/,/files/ENCFF424CLY/		ENCBS173HMY	1	2,1		Homo sapiens	adult	90 or above years												/replicates/ac112006-a6cb-42c1-a3c6-dee1577146fd/,/replicates/727d3d2e-3fe9-4746-9088-40a640ea8ab4/				
/experiments/ENCSR316ZTD/	ENCSR316ZTD	long read RNA-seq	long read RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		RUSH brain E6207143	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF019PGG/,/files/ENCFF446EFU/,/files/ENCFF983ETQ/,/files/ENCFF457BBP/,/files/ENCFF180NXA/,/files/ENCFF564ONS/		ENCBS481WHG	1	1		Homo sapiens	adult	90 or above years												/replicates/2e46c2bf-3d89-4e5d-9645-c15215066db4/				
/experiments/ENCSR881FDY/	ENCSR881FDY	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187873	H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF266HJR/,/files/ENCFF697AGQ/,/files/ENCFF943NZA/,/files/ENCFF481CDY/,/files/ENCFF652BQU/,/files/ENCFF145ZQN/,/files/ENCFF040OVV/,/files/ENCFF624CDW/,/files/ENCFF166LAY/,/files/ENCFF545EXO/,/files/ENCFF919VGP/,/files/ENCFF429FMS/,/files/ENCFF268IZG/,/files/ENCFF373KAP/		ENCBS296QVB	1	2,1	ENCAB009VWX	Homo sapiens	adult	90 or above years												/replicates/1b17eda3-5055-419b-b208-8b617995dc0a/,/replicates/5855d360-fd7f-4b48-906b-b98dafc06253/				
/experiments/ENCSR267CTW/	ENCSR267CTW	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE187235	H3K27me3 ChIP-seq on middle frontal area 46 tissue male adult (83 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF967ZJW/,/files/ENCFF737ALV/,/files/ENCFF175KBU/,/files/ENCFF529BCP/,/files/ENCFF991VIN/,/files/ENCFF006DXZ/,/files/ENCFF076UIC/,/files/ENCFF317ZOF/,/files/ENCFF621PGB/,/files/ENCFF502GVO/,/files/ENCFF706MRO/,/files/ENCFF835HQB/,/files/ENCFF125ATU/,/files/ENCFF252ZJQ/,/files/ENCFF289XUD/,/files/ENCFF474WAS/,/files/ENCFF686YBG/,/files/ENCFF558GMN/,/files/ENCFF202HUV/,/files/ENCFF191GNX/,/files/ENCFF652YGW/,/files/ENCFF026LAQ/		ENCBS959TDJ	1	1,2	ENCAB009VWX	Homo sapiens	adult	83 years												/replicates/8b9ad44a-b2bf-40c6-8139-7720272f083f/,/replicates/814fac33-7753-42cd-89e2-84ad0ba17277/				
/experiments/ENCSR215QQE/	ENCSR215QQE	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187085	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF790YTH/,/files/ENCFF914UHZ/,/files/ENCFF213RNI/,/files/ENCFF860VSV/,/files/ENCFF329YHD/,/files/ENCFF248JRM/,/files/ENCFF954RCR/,/files/ENCFF050MJY/,/files/ENCFF461JQR/,/files/ENCFF700VSF/,/files/ENCFF947AMS/,/files/ENCFF656MTO/,/files/ENCFF005KPT/,/files/ENCFF727TTT/		ENCBS296QVB	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/3741abb9-8fd6-464d-8f0f-aad2a6f1bac9/,/replicates/bd2f0e4a-7536-426e-8f9b-8c480bf3322d/				
/experiments/ENCSR745AVM/	ENCSR745AVM	ChIP-seq	Control ChIP-seq				Homo sapiens middle frontal area 46 tissue male adult (82 years)	middle frontal area 46	GEO:GSE188052	Control ChIP-seq on middle frontal area 46 tissue male adult (82 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF673ILC/,/files/ENCFF348ELZ/,/files/ENCFF561DOE/,/files/ENCFF356KXR/,/files/ENCFF335HWN/,/files/ENCFF266NWC/,/files/ENCFF596NZP/,/files/ENCFF931VGY/,/files/ENCFF278JEB/,/files/ENCFF262JGZ/,/files/ENCFF210URV/,/files/ENCFF621TUU/,/files/ENCFF572QVB/,/files/ENCFF825ACO/		ENCBS145CHN	1	2,1		Homo sapiens	adult	82 years												/replicates/6f42693d-fbe1-4667-977d-59adaa833fac/,/replicates/aa25520b-00c4-404d-8892-75448c12316a/				
/experiments/ENCSR257VEO/	ENCSR257VEO	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue male adult (82 years)	middle frontal area 46	GEO:GSE187193	H3K4me3 ChIP-seq on middle frontal area 46 tissue male adult (82 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF044XBY/,/files/ENCFF202UIZ/,/files/ENCFF241IKI/,/files/ENCFF542PNF/,/files/ENCFF798FPT/,/files/ENCFF184OME/,/files/ENCFF744CDS/,/files/ENCFF521TPX/,/files/ENCFF994FJH/,/files/ENCFF324FFN/,/files/ENCFF204UIM/,/files/ENCFF203MMM/,/files/ENCFF225RWK/,/files/ENCFF546VCE/		ENCBS145CHN	1	1,2	ENCAB140BWE	Homo sapiens	adult	82 years												/replicates/0b558fa4-49b0-4bc0-83bd-b12df61eb1af/,/replicates/de86abdc-1008-436e-bf8b-4897cc2edc62/				
/experiments/ENCSR832EJX/	ENCSR832EJX	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE188062	H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (86 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF558ACT/,/files/ENCFF905HNT/,/files/ENCFF865XUZ/,/files/ENCFF463VDL/,/files/ENCFF393BLY/,/files/ENCFF942NNC/,/files/ENCFF247MVJ/,/files/ENCFF545GJN/,/files/ENCFF815LFK/,/files/ENCFF528JKE/,/files/ENCFF391YRB/,/files/ENCFF347VDW/,/files/ENCFF167ECH/,/files/ENCFF590TXV/,/files/ENCFF790YLU/,/files/ENCFF470DNA/,/files/ENCFF689TKU/,/files/ENCFF993LBX/		ENCBS797LUE	1	1,2	ENCAB009VWX	Homo sapiens	adult	86 years												/replicates/1fbbef39-bcfe-4b9d-b7fb-ba5286649cdc/,/replicates/66ff7135-0bc6-46c2-84ff-a3fbbff07a28/				
/experiments/ENCSR913SEI/	ENCSR913SEI	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE188101	CTCF TF ChIP-seq on middle frontal area 46 tissue female adult (86 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF686ANA/,/files/ENCFF060DFN/,/files/ENCFF201WTX/,/files/ENCFF268JON/,/files/ENCFF098RRQ/,/files/ENCFF265HNP/,/files/ENCFF147JYO/,/files/ENCFF025SLF/,/files/ENCFF277YTN/,/files/ENCFF253YBA/,/files/ENCFF397EPS/,/files/ENCFF819XFA/,/files/ENCFF754BJX/,/files/ENCFF756VJC/,/files/ENCFF635HPF/		ENCBS797LUE	1	2,1	ENCAB719MQZ	Homo sapiens	adult	86 years												/replicates/1fcecae3-664a-4b59-8197-fd4a1d2375ee/,/replicates/388ec32b-812b-4f5f-b04a-66a2e386e15e/				
/experiments/ENCSR462COR/	ENCSR462COR	long read RNA-seq	long read RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		RUSH brain E3348003	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF244ZQG/,/files/ENCFF708BOP/,/files/ENCFF565SOM/,/files/ENCFF678TEN/,/files/ENCFF015EMC/,/files/ENCFF561RPD/		ENCBS127CGY	1	1		Homo sapiens	adult	90 or above years												/replicates/ade43084-3b56-49b8-9b5f-837103e3f90a/				
/experiments/ENCSR235BES/	ENCSR235BES	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE187150	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (88 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF599VFB/,/files/ENCFF133YEX/,/files/ENCFF126KLM/,/files/ENCFF699NYP/,/files/ENCFF890XBK/,/files/ENCFF358ZMG/,/files/ENCFF608GFC/,/files/ENCFF399CZA/,/files/ENCFF633HZT/,/files/ENCFF202OWI/,/files/ENCFF869GIR/,/files/ENCFF249BIJ/,/files/ENCFF563YFA/,/files/ENCFF430RZK/		ENCBS995IIS	1	1,2	ENCAB140BWE	Homo sapiens	adult	88 years												/replicates/ab93098d-0140-4767-bff7-0f482df64914/,/replicates/9137d4af-5f06-4c24-ad59-0ddec01ab728/				
/experiments/ENCSR433NEX/	ENCSR433NEX	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE187640		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF354NGS/,/files/ENCFF437VDY/,/files/ENCFF512ZHV/,/files/ENCFF589HAO/,/files/ENCFF772JIE/,/files/ENCFF315VCQ/,/files/ENCFF765RHP/,/files/ENCFF055CUO/,/files/ENCFF489IJY/,/files/ENCFF060IBS/,/files/ENCFF056OQQ/,/files/ENCFF448BUO/,/files/ENCFF640JMG/,/files/ENCFF085RUK/,/files/ENCFF622SJL/,/files/ENCFF126WHA/		ENCBS117HVD	1	1		Homo sapiens	adult	90 or above years												/replicates/f6b7168c-e8a4-4398-9016-c68f74345e2d/				
/experiments/ENCSR058XPK/	ENCSR058XPK	ChIP-seq	Control ChIP-seq				Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE187208	Control ChIP-seq on middle frontal area 46 tissue male adult (83 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF833UDW/,/files/ENCFF308GHB/,/files/ENCFF265VAM/,/files/ENCFF663NVF/,/files/ENCFF186XEW/,/files/ENCFF038DAU/,/files/ENCFF759RAE/,/files/ENCFF831PEE/,/files/ENCFF019JID/,/files/ENCFF682HPF/,/files/ENCFF545JHM/,/files/ENCFF790UYR/,/files/ENCFF034BFT/,/files/ENCFF123XIB/		ENCBS959TDJ	1	1,2		Homo sapiens	adult	83 years												/replicates/059474ae-2864-4c04-9daa-b741fd3dfd7b/,/replicates/29fa1d74-53f5-4ac0-ad51-3a49d70fbc71/				
/experiments/ENCSR237ZMF/	ENCSR237ZMF	ChIP-seq	Control ChIP-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187153	Control ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF195DUA/,/files/ENCFF473UAC/,/files/ENCFF797WDQ/,/files/ENCFF782BEG/,/files/ENCFF903CDZ/,/files/ENCFF849HZS/,/files/ENCFF729QOO/,/files/ENCFF976TBF/,/files/ENCFF490CDT/,/files/ENCFF428GJU/		ENCBS547CKT	1	1,2		Homo sapiens	adult	90 or above years												/replicates/0ddbe25d-b245-4ede-a940-2099c771666f/,/replicates/5852568c-d7b6-45b8-8536-8c0f6708675f/				
/experiments/ENCSR901ZXU/	ENCSR901ZXU	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE175311	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (88 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF555ISY/,/files/ENCFF470XSB/,/files/ENCFF012RYT/,/files/ENCFF234LEW/,/files/ENCFF949QGA/,/files/ENCFF423UDW/,/files/ENCFF934YSB/,/files/ENCFF209AJS/,/files/ENCFF667GLM/,/files/ENCFF800RDW/,/files/ENCFF892JFQ/,/files/ENCFF115CVU/,/files/ENCFF902TZJ/,/files/ENCFF369ASW/	/disease-series/ENCSR153WCK/	ENCBS844HXF	1	1,2	ENCAB009VWX	Homo sapiens	adult	88 years												/replicates/589344ed-0df2-4660-8397-a20b67d3ab37/,/replicates/484a5e6f-d05a-4c94-a3ff-d4910c508d0f/				
/experiments/ENCSR176BPJ/	ENCSR176BPJ	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170623		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF588WEJ/,/files/ENCFF320DNB/,/files/ENCFF343MVP/,/files/ENCFF339ZPG/,/files/ENCFF763NLU/,/files/ENCFF534NJY/,/files/ENCFF714IOS/,/files/ENCFF325AFD/,/files/ENCFF633LYV/,/files/ENCFF803KNZ/,/files/ENCFF977TLL/,/files/ENCFF760BOO/,/files/ENCFF848YJF/,/files/ENCFF476GGP/,/files/ENCFF378UDR/,/files/ENCFF456GXS/	/disease-series/ENCSR240SWE/	ENCBS658LOK	1	1		Homo sapiens	adult	90 or above years												/replicates/7ab1ebfa-d1e7-4851-90d5-d06b06d9bfc0/				
/experiments/ENCSR305WAA/	ENCSR305WAA	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170288		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF214REE/,/files/ENCFF274ZAH/,/files/ENCFF554JRB/,/files/ENCFF268GEU/,/files/ENCFF985ZCE/,/files/ENCFF063JIE/,/files/ENCFF566ITP/,/files/ENCFF067YCE/,/files/ENCFF315HVS/,/files/ENCFF607XYU/,/files/ENCFF034FHR/,/files/ENCFF507KIB/,/files/ENCFF172WCN/,/files/ENCFF714UFP/,/files/ENCFF059QVM/,/files/ENCFF026ACE/	/disease-series/ENCSR080BML/	ENCBS475EJG	1	1		Homo sapiens	adult	90 or above years												/replicates/75b8f69c-fe05-4704-af40-5a945ef52cd3/				
/experiments/ENCSR217OHA/	ENCSR217OHA	DNase-seq	DNase-seq				Homo sapiens head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE169826		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF780JZP/,/files/ENCFF293PYH/,/files/ENCFF919FFY/,/files/ENCFF943AEJ/,/files/ENCFF074QPW/,/files/ENCFF984NBX/,/files/ENCFF119OWP/,/files/ENCFF823EXC/,/files/ENCFF937LKS/,/files/ENCFF897SMH/,/files/ENCFF660TNJ/,/files/ENCFF866DJC/,/files/ENCFF896EER/,/files/ENCFF721HSD/,/files/ENCFF742VSA/,/files/ENCFF023UNU/	/disease-series/ENCSR970PLB/	ENCBS689FQN	1	1		Homo sapiens	adult	90 or above years												/replicates/24ceed52-ddcb-43a4-adbb-ab6790f6da39/				
/experiments/ENCSR839GHA/	ENCSR839GHA	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (89 years)	head of caudate nucleus	GEO:GSE170257		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF661VFF/,/files/ENCFF498JFJ/,/files/ENCFF569PPU/,/files/ENCFF283FQL/,/files/ENCFF856MLB/,/files/ENCFF646OOX/,/files/ENCFF034GAG/,/files/ENCFF558YOL/,/files/ENCFF254OWO/,/files/ENCFF458CDK/,/files/ENCFF038WEZ/,/files/ENCFF953VAW/,/files/ENCFF126BVI/,/files/ENCFF395ZKW/,/files/ENCFF552WIZ/,/files/ENCFF162CTS/	/disease-series/ENCSR397ZAE/	ENCBS725VZG	1	1		Homo sapiens	adult	89 years												/replicates/6a9f0ccc-6c0b-496a-b616-e5acb1d39651/				
/experiments/ENCSR786VUJ/	ENCSR786VUJ	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE175154	H3K27ac ChIP-seq on dorsolateral prefrontal cortex tissue female adult (86 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF231CZU/,/files/ENCFF941NKC/,/files/ENCFF395PCG/,/files/ENCFF889BDC/,/files/ENCFF618NHC/,/files/ENCFF420ZGF/,/files/ENCFF519VRM/,/files/ENCFF345RUK/,/files/ENCFF146LLE/,/files/ENCFF239HHU/,/files/ENCFF283HUT/,/files/ENCFF110FGF/,/files/ENCFF377JWQ/,/files/ENCFF631WDG/	/disease-series/ENCSR216RSV/	ENCBS821RYQ	1	2,1	ENCAB101KHB	Homo sapiens	adult	86 years												/replicates/61688259-0173-4f69-88a1-80db06105d9a/,/replicates/8a2bf37f-2570-42e4-9e56-a09314a4ee17/				
/experiments/ENCSR173NHL/	ENCSR173NHL	DNase-seq	DNase-seq				Homo sapiens head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170612		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF703BWR/,/files/ENCFF770XQO/,/files/ENCFF231FMG/,/files/ENCFF065DGV/,/files/ENCFF679FDH/,/files/ENCFF012FIG/,/files/ENCFF023FUH/,/files/ENCFF694QZU/,/files/ENCFF448ZUJ/,/files/ENCFF727VRD/,/files/ENCFF588NHH/,/files/ENCFF011RNN/,/files/ENCFF073CQA/,/files/ENCFF084OJU/,/files/ENCFF372EOH/,/files/ENCFF184CRJ/,/files/ENCFF433VFP/,/files/ENCFF513FTJ/	/disease-series/ENCSR176UUP/	ENCBS896EUW	1	1		Homo sapiens	adult	90 or above years												/replicates/cd656252-9aaf-48ca-a496-17fb22bf283e/				
